frequency_hz,spl_db_2p83vrms_1m,electrical_impedance_real_ohm,electrical_impedance_imag_ohm,displacement_peak_mm,input_power_w
5726.537309300558,102.1567066146294,5.316272153674488,3.3336629009043235,0.0005217911998805672,1.0813040784053527
5750.267308969541,101.99989036704702,5.316022437878081,3.349576532976964,0.0005169628062789064,1.0784132119256673
5774.095642562477,101.85099861710191,5.315758760877839,3.365582700347884,0.0005121057369825566,1.0755080118719884
5798.022717561909,101.72249694877273,5.315491668162681,3.3816918446102755,0.0005072012412700106,1.0725857561853722
5822.048943138933,101.61558811269322,5.315231670292484,3.3978872052811195,0.000502284444627326,1.0696487450792944
5846.174730160194,101.54476764508718,5.314987929578207,3.414176187587909,0.0004973423597476243,1.0666950180659727
5870.400491194913,101.5029334189473,5.314768279631515,3.4305499473099066,0.0004923938176509306,1.0637257318298312
5894.726640521943,101.48894152000396,5.314578802625166,3.4470000432688215,0.00048745638347904674,1.0607421418132301
5919.153594136851,101.50053617735601,5.314421334981594,3.463527275085357,0.00048252929453294023,1.0577441838791297
5943.681769759038,101.51769998863493,5.314293138982663,3.480151365698835,0.0004775754415800912,1.0547287237661198
5968.311586838872,101.55304641191978,5.314177713939406,3.496759443918064,0.0004728101893432635,1.051717808243972
5993.043466564872,101.5911505671732,5.3141214273396145,3.51344110317282,0.0004680638038595701,1.048691716578937
6017.877831870909,101.62078798536753,5.314075128646529,3.5301820601410756,0.00046336172065521836,1.0456571084954185
6042.815107443416,101.6372605802865,5.314054384406258,3.5469652728764416,0.00045873666056409464,1.0426160629220347
6067.855719728692,101.63397688583439,5.314054196286042,3.56378644727273,0.0004541960479717131,1.0395699283533515
6093.000096940159,101.60345112435898,5.314069545590686,3.5806418216699623,0.0004497461341038573,1.0365199343756637
6118.248669065705,101.55206312863547,5.314099100041992,3.5975211898321007,0.00044540501720394975,1.0334681839959248
6143.601867875024,101.47163972035487,5.314137842482662,3.6144272157017916,0.000441166669168411,1.030414706729985
6169.06012692701,101.36597711718917,5.314138911725172,3.631349218871357,0.0004370474556995687,1.0273648566053541
6194.623881577165,101.24465734895841,5.314134675801098,3.6483036698955162,0.0004330178729873139,1.0243134202197774
6220.293568985043,101.13188730651346,5.314029537250993,3.6652325601587767,0.0004291769783587359,1.0212774441498398
6246.069628121732,100.9994276341213,5.313987657860221,3.6823145953783527,0.0004252106534422883,1.0182135955079505
6271.952499777357,100.89375216733086,5.313863989573733,3.6993947615998533,0.00042139056314983894,1.0151596540104195
6297.942626568615,100.79270099646757,5.313659479229933,3.7165935282352436,0.000417502262386721,1.0120938534416029
6324.04045294635,100.71422492628143,5.313449705022227,3.733867041566203,0.0004136282947881013,1.009019108532003
6350.246425203149,100.64387896855264,5.313206029600754,3.7512503320290183,0.0004097068005906817,1.0059311186778523
6376.560991480974,100.58698680315273,5.312956210034016,3.7687390562946996,0.00040574821259248647,1.0028290051044522
6402.98460177883,100.54029419478958,5.312710762350731,3.7863337127709458,0.0004017535727229915,0.9997121932908185
6429.517707960456,100.49925329592826,5.31248151352062,3.8040305945916866,0.0003977311509046909,0.996580820482442
6456.160763762053,100.52424703893871,5.31242525346039,3.8219454643171336,0.00039349065516027177,0.9934052688294976
6482.914224800044,100.41541519712652,5.312096947464733,3.839696684854918,0.0003896673385565615,0.9902799026391729
6509.7785485788645,100.37735628977372,5.311967862461225,3.857657384789892,0.0003856431175072169,0.9871108423907299
6536.754194498789,100.32622963787949,5.311861331687331,3.8756845092944134,0.00038165562065770183,0.983934172194379
6563.841623863782,100.26876905708909,5.311785766032772,3.893776022933641,0.0003777087755393486,0.9807500012816336
6591.041299889393,100.20285262113492,5.311746005330972,3.911920855243795,0.0003738212959743775,0.9775602515545716
6618.353687710669,100.12480877102263,5.311732796790484,3.9301122610061325,0.00037000381654208784,0.9743668456704413
6645.779254390127,100.05658049520343,5.311751264397959,3.9483479594943844,0.0003662599422342566,0.971170121708792
6673.318468925703,99.98504091880042,5.311796101102652,3.9666123802233586,0.0003626144715629226,0.9679732948562019
6700.97180225882,99.89361924680752,5.311820034579196,3.984909637011525,0.0003590580128967764,0.9647782369285484
6728.739727282414,99.81631187307488,5.311851457451267,4.003229697844519,0.00035560708205966264,0.9615853349013554
6756.622718849019,99.73983471503504,5.311864172454877,4.021573670577152,0.0003522577938576754,0.9583958042829964
6784.621253778902,99.66419470892748,5.3118458896196605,4.039956634380925,0.0003489845927863108,0.9552076751468036
6812.735810868204,99.58528030247112,5.311774247509737,4.05839849913096,0.00034575443495819407,0.952018593267396
6840.966870897134,99.49316734031738,5.311647142133367,4.076885591900988,0.0003425887602092316,0.9488310115246236
6869.314916638189,99.39166440700347,5.31147214389789,4.095471459422596,0.0003394037600660304,0.9456353437174558
6897.780432864412,99.28804946284912,5.311257788696834,4.114173718563804,0.00033617353800238634,0.9424282430978607
6926.363906357677,99.1686186622685,5.3110238060254416,4.132984293828686,0.00033291297434423457,0.9392103409792132
6955.06582591702,99.06754495158742,5.310799144378698,4.1519413963223855,0.00032956570789603826,0.9359740218862356
6983.886682366992,98.96374332594206,5.310584168806997,4.170990486369685,0.0003262173997806162,0.9327288545043471
7012.826968566058,98.87908009060381,5.310376177498743,4.190141596040932,0.0003228534900818863,0.9294734565083778
7041.887179415017,98.8154030765782,5.310213575641147,4.209385405247621,0.00031949038291309134,0.9262081031088542
7071.067811865476,98.75402230305158,5.310093114480939,4.228613387838994,0.0003162916747893222,0.9229516193006716
